SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
EBBETF0430, EQ, 05-May-2026, 1569.18, 1561.38, 1591.53, 1558.00, 1570.50, 1571.02, 1570.98, 5406, 84.93, 472, 4274, 79.06
EBBETF0431, EQ, 05-May-2026, 1403.30, 1403.95, 1417.93, 1401.00, 1401.02, 1402.03, 1407.23, 12531, 176.34, 181, 10317, 82.33
EBBETF0433, EQ, 05-May-2026, 1271.38, 1272.99, 1275.00, 1269.00, 1273.94, 1272.54, 1272.02, 1987, 25.28, 155, 1319, 66.38
EBGNG, EQ, 05-May-2026, 453.25, 463.25, 463.25, 443.55, 452.00, 450.30, 451.51, 482421, 2178.17, 17978, 263229, 54.56
ECAPINSURE, EQ, 05-May-2026, 23.66, 24.10, 24.10, 23.68, 24.06, 24.04, 23.97, 174566, 41.85, 261, 168673, 96.62
ECLERX, EQ, 05-May-2026, 1419.30, 1419.00, 1477.90, 1409.50, 1450.00, 1448.80, 1452.77, 391208, 5683.34, 26873, 189230, 48.37
ECOLINE, SM, 05-May-2026, 118.00, 111.00, 117.00, 111.00, 112.00, 112.00, 113.69, 8000, 9.10, 8, 7000, 87.50
ECOSMOBLTY, EQ, 05-May-2026, 138.02, 139.21, 139.21, 135.28, 136.42, 136.89, 137.64, 107678, 148.21, 1517, 52282, 48.55
EDELWEISS, EQ, 05-May-2026, 116.79, 116.05, 116.75, 114.34, 114.72, 114.73, 115.26, 3247280, 3742.83, 22522, 1415996, 43.61
EEPL, SM, 05-May-2026, 113.00, 113.00, 115.80, 113.00, 113.30, 113.40, 114.01, 11000, 12.54, 11, 7000, 63.64
EFACTOR, SM, 05-May-2026, 225.00, 236.00, 236.00, 226.25, 226.25, 226.25, 231.13, 800, 1.85, 2, 800, 100.00
EFCIL, EQ, 05-May-2026, 185.70, 187.50, 196.48, 183.00, 187.10, 187.78, 186.17, 554334, 1032.02, 4739, 245533, 44.29
EFFWA, SM, 05-May-2026, 269.75, 270.00, 282.00, 269.75, 270.00, 271.20, 277.08, 44400, 123.03, 84, 35600, 80.18
EFORCE, ST, 05-May-2026, 26.60, 26.60, 26.60, 25.40, 26.60, 26.60, 26.18, 4800, 1.26, 4, 4800, 100.00
EGOLD, EQ, 05-May-2026, 147.90, 152.35, 152.35, 146.80, 147.50, 147.50, 147.37, 21605, 31.84, 492, 9051, 41.89
EICHERMOT, EQ, 05-May-2026, 7329.00, 7325.00, 7345.00, 7213.50, 7300.00, 7301.50, 7279.98, 482491, 35125.25, 50585, 253644, 52.57
EIDPARRY, EQ, 05-May-2026, 853.50, 853.50, 864.50, 841.00, 851.90, 848.85, 852.01, 245032, 2087.69, 15104, 84984, 34.68
EIEL, EQ, 05-May-2026, 213.53, 213.20, 214.89, 210.53, 212.70, 211.51, 212.08, 995229, 2110.72, 9868, 317806, 31.93
EIFFL, EQ, 05-May-2026, 246.19, 250.49, 250.49, 243.24, 246.10, 246.30, 245.92, 11214, 27.58, 227, 9067, 80.85
EIHAHOTELS, EQ, 05-May-2026, 331.95, 334.00, 334.00, 327.00, 328.50, 331.15, 330.22, 8904, 29.40, 724, 5204, 58.45
EIHOTEL, EQ, 05-May-2026, 326.70, 326.70, 330.00, 323.20, 328.10, 329.20, 327.00, 90277, 295.21, 4556, 46624, 51.65
EIMCOELECO, EQ, 05-May-2026, 1578.00, 1576.90, 1587.00, 1550.00, 1565.00, 1555.20, 1559.82, 8278, 129.12, 912, 4746, 57.33
EKC, EQ, 05-May-2026, 121.52, 121.52, 122.19, 118.70, 119.65, 120.39, 120.17, 143219, 172.10, 1898, 72265, 50.46
ELANTAS, EQ, 05-May-2026, 9606.00, 9580.50, 9600.00, 9400.50, 9426.00, 9461.00, 9482.69, 377, 35.75, 105, 321, 85.15
ELCIDIN, EQ, 05-May-2026, 123575.00, 122995.00, 124600.00, 122300.00, 124600.00, 123785.00, 123523.75, 12, 14.82, 12, 8, 66.67
ELDEHSG, EQ, 05-May-2026, 823.60, 839.80, 875.00, 830.00, 859.00, 855.25, 856.07, 1829, 15.66, 164, 1393, 76.16
ELECON, EQ, 05-May-2026, 525.65, 523.70, 533.00, 518.90, 528.00, 529.20, 527.17, 532737, 2808.40, 23094, 240624, 45.17
ELECTCAST, EQ, 05-May-2026, 88.62, 90.00, 94.20, 87.81, 93.51, 93.29, 91.34, 10390113, 9490.53, 56614, 3700759, 35.62
ELECTHERM, EQ, 05-May-2026, 805.50, 793.40, 797.90, 781.00, 793.00, 790.65, 788.74, 8652, 68.24, 448, 3522, 40.71
ELGIEQUIP, EQ, 05-May-2026, 554.35, 554.00, 556.25, 541.00, 543.50, 542.75, 545.47, 127196, 693.82, 8846, 62835, 49.40
ELGIRUBCO, EQ, 05-May-2026, 51.48, 51.48, 52.00, 50.50, 50.50, 50.97, 51.22, 27941, 14.31, 470, 9840, 35.22
ELGNZ, SM, 05-May-2026, 70.25, 71.00, 75.45, 71.00, 74.00, 74.00, 73.25, 5000, 3.66, 5, 2000, 40.00
ELIN, EQ, 05-May-2026, 120.93, 120.93, 128.24, 118.55, 125.10, 125.73, 123.05, 321472, 395.58, 4527, 180620, 56.19
ELIQUID, EQ, 05-May-2026, 1029.24, 1029.40, 1029.40, 1029.38, 1029.39, 1029.39, 1029.38, 839, 8.64, 8, 838, 99.88
ELITECON, EQ, 05-May-2026, 37.03, 37.68, 37.68, 36.30, 36.83, 36.58, 36.65, 415877, 152.40, 3542, 254202, 61.12
ELLEN, EQ, 05-May-2026, 269.60, 270.05, 272.70, 263.10, 266.50, 266.95, 267.72, 189300, 506.79, 4645, 81043, 42.81
ELM250, EQ, 05-May-2026, 16.22, 16.26, 16.43, 16.04, 16.43, 16.38, 16.21, 2737803, 443.70, 176, 2468886, 90.18
ELPROINTL, EQ, 05-May-2026, 120.21, 118.41, 123.77, 118.41, 122.90, 122.09, 121.09, 142292, 172.31, 2142, 109728, 77.11
EMAMILTD, EQ, 05-May-2026, 456.05, 457.90, 457.90, 443.80, 453.55, 452.25, 449.90, 392111, 1764.11, 23197, 180866, 46.13
EMAMIPAP, EQ, 05-May-2026, 80.84, 80.84, 82.99, 78.50, 78.50, 80.10, 81.44, 27025, 22.01, 743, 16601, 61.43
EMAMIREAL, BE, 05-May-2026, 94.88, 99.62, 99.62, 97.00, 99.62, 99.62, 99.52, 51568, 51.32, 168, -, -
EMAPARTNER, SM, 05-May-2026, 91.00, 91.50, 91.50, 91.25, 91.25, 91.25, 91.30, 5000, 4.57, 3, 5000, 100.00
EMBASSY, RR, 05-May-2026, 420.14, 419.90, 424.50, 419.51, 423.00, 423.29, 423.00, 346616, 1466.17, 8436, 270178, 77.95
EMCURE, EQ, 05-May-2026, 1793.20, 1799.00, 1830.00, 1675.00, 1689.00, 1690.30, 1740.06, 837399, 14571.25, 56165, 232772, 27.80
EMIL, EQ, 05-May-2026, 120.30, 120.55, 122.70, 117.10, 122.00, 121.76, 120.38, 1027595, 1237.06, 10966, 287512, 27.98
EMKAY, EQ, 05-May-2026, 226.30, 226.30, 228.00, 220.81, 224.70, 222.78, 224.63, 14572, 32.73, 690, 8292, 56.90
EMKAYTOOLS, SM, 05-May-2026, 103.90, 103.00, 106.00, 99.10, 100.40, 100.65, 101.13, 3450, 3.49, 23, 2400, 69.57
EMMBI, EQ, 05-May-2026, 84.43, 87.20, 87.20, 82.50, 85.00, 84.61, 83.60, 24174, 20.21, 394, 14331, 59.28
EMMIL, SM, 05-May-2026, 153.75, 152.95, 153.00, 152.00, 152.00, 152.00, 152.83, 1500, 2.29, 4, 1250, 83.33
EMMVEE, EQ, 05-May-2026, 267.35, 265.00, 269.75, 259.55, 260.90, 260.90, 264.61, 3013969, 7975.26, 53988, 1324768, 43.95
EMPOWER, BE, 05-May-2026, 2.04, 2.14, 2.14, 2.14, 2.14, 2.14, 2.14, 1101231, 23.57, 285, -, -
EMSLIMITED, EQ, 05-May-2026, 344.05, 356.70, 378.60, 351.60, 369.00, 368.60, 367.35, 1732764, 6365.32, 34172, 234508, 13.53
EMUDHRA, EQ, 05-May-2026, 497.70, 497.00, 501.50, 492.10, 496.30, 497.00, 496.84, 64896, 322.43, 3149, 31422, 48.42
EMULTIMQ, EQ, 05-May-2026, 42.11, 42.18, 42.19, 41.88, 42.19, 42.14, 42.07, 25146, 10.58, 181, 22157, 88.11
ENCOMPAS, SM, 05-May-2026, 254.95, 254.00, 264.00, 248.10, 248.10, 248.50, 254.36, 9600, 24.42, 22, 3200, 33.33
ENDURANCE, EQ, 05-May-2026, 2366.00, 2371.00, 2371.00, 2323.60, 2363.90, 2347.80, 2344.63, 153161, 3591.05, 18767, 101638, 66.36
ENERGY, EQ, 05-May-2026, 41.17, 41.37, 41.37, 40.81, 41.22, 41.16, 41.08, 539012, 221.44, 1630, 383223, 71.10
ENERGYDEV, EQ, 05-May-2026, 16.98, 16.99, 17.10, 16.66, 16.83, 16.88, 16.86, 34557, 5.83, 319, 27525, 79.65
ENFUSE, SM, 05-May-2026, 191.00, 191.00, 191.00, 191.00, 191.00, 191.00, 191.00, 600, 1.15, 1, 600, 100.00
ENGINERSIN, EQ, 05-May-2026, 261.70, 261.40, 262.40, 256.00, 260.30, 260.30, 258.93, 4041158, 10463.62, 48174, 1369595, 33.89
ENIFTY, EQ, 05-May-2026, 24.17, 23.56, 24.14, 23.56, 24.11, 24.10, 24.01, 8433, 2.03, 70, 5082, 60.26
ENIL, EQ, 05-May-2026, 118.08, 117.20, 120.98, 117.20, 119.00, 120.36, 119.40, 11494, 13.72, 151, 9850, 85.70
ENRIN, EQ, 05-May-2026, 3320.70, 3312.10, 3337.00, 3275.20, 3299.20, 3297.40, 3296.04, 293941, 9688.42, 23775, 186353, 63.40
ENSER, ST, 05-May-2026, 15.45, 15.60, 15.60, 15.60, 15.60, 15.60, 15.60, 10000, 1.56, 2, 10000, 100.00
ENTERO, EQ, 05-May-2026, 1233.40, 1221.10, 1234.90, 1200.10, 1204.00, 1207.10, 1212.88, 25469, 308.91, 3926, 12211, 47.94
ENVIRO, SM, 05-May-2026, 114.00, 117.85, 117.85, 114.00, 114.00, 114.00, 115.30, 3000, 3.46, 3, 2000, 66.67
EPACK, EQ, 05-May-2026, 275.95, 276.95, 279.00, 268.50, 271.95, 272.10, 273.02, 917580, 2505.16, 13723, 287969, 31.38
EPACKPEB, EQ, 05-May-2026, 204.31, 201.40, 203.90, 197.00, 199.00, 197.85, 199.57, 369497, 737.42, 5630, 165600, 44.82
EPIGRAL, EQ, 05-May-2026, 1328.70, 1337.00, 1379.90, 1320.20, 1351.00, 1349.10, 1351.21, 147170, 1988.57, 14260, 49112, 33.37
EPL, EQ, 05-May-2026, 224.99, 225.00, 226.19, 216.90, 220.00, 220.64, 220.29, 1332006, 2934.31, 14874, 798187, 59.92
EQUAL200, EQ, 05-May-2026, 13.38, 13.37, 13.42, 13.32, 13.40, 13.40, 13.39, 16335, 2.19, 41, 10769, 65.93
EQUAL50, EQ, 05-May-2026, 327.36, 328.99, 328.99, 324.45, 326.48, 326.48, 325.11, 25350, 82.42, 108, 24227, 95.57
EQUAL50ADD, EQ, 05-May-2026, 337.68, 329.23, 337.68, 329.23, 333.10, 335.88, 335.49, 1036800, 3478.37, 385, 1022431, 98.61
EQUIPPP, BE, 05-May-2026, 17.01, 17.35, 17.35, 16.25, 16.95, 16.95, 16.61, 8133, 1.35, 53, -, -
EQUITASBNK, EQ, 05-May-2026, 70.90, 72.15, 73.38, 70.40, 70.69, 70.55, 71.76, 7714403, 5535.71, 35223, 2605717, 33.78
ERIS, EQ, 05-May-2026, 1353.60, 1353.70, 1364.90, 1350.70, 1356.50, 1358.70, 1357.36, 21114, 286.59, 3149, 12905, 61.12
ESABINDIA, EQ, 05-May-2026, 7138.00, 7100.00, 7260.00, 6926.00, 7050.50, 7081.50, 7101.00, 15339, 1089.22, 4826, 4113, 26.81
ESAFSFB, EQ, 05-May-2026, 26.56, 26.59, 27.00, 26.42, 26.98, 26.86, 26.70, 465201, 124.21, 1578, 278663, 59.90
ESCONET, ST, 05-May-2026, 135.00, 135.00, 141.75, 133.30, 141.75, 141.75, 140.19, 21600, 30.28, 33, 20000, 92.59
ESCORTS, EQ, 05-May-2026, 3205.10, 3215.00, 3249.90, 3196.20, 3209.00, 3207.50, 3219.56, 51939, 1672.21, 11211, 21294, 41.00
ESENSEX, EQ, 05-May-2026, 77.49, 77.16, 77.29, 76.50, 77.26, 77.25, 77.03, 251, 0.19, 18, 245, 97.61
ESFL, ST, 05-May-2026, 132.55, 130.00, 132.00, 129.00, 130.00, 131.45, 130.33, 3240, 4.22, 7, 3240, 100.00
ESG, EQ, 05-May-2026, 41.17, 41.29, 41.29, 40.82, 41.14, 41.10, 40.98, 4371, 1.79, 118, 2765, 63.26
ESILVER, EQ, 05-May-2026, 240.77, 247.99, 247.99, 235.81, 238.86, 238.42, 237.55, 45383, 107.81, 1393, 10875, 23.96
ESPRIT, SM, 05-May-2026, 73.15, 74.50, 75.50, 70.30, 70.50, 70.60, 72.70, 27200, 19.77, 15, 17600, 64.71
ESSARSHPNG, EQ, 05-May-2026, 26.95, 27.00, 28.28, 24.85, 26.43, 26.16, 26.65, 912532, 243.20, 4009, 361469, 39.61
ESSENTIA, EQ, 05-May-2026, 1.30, 1.30, 1.32, 1.29, 1.29, 1.30, 1.30, 851635, 11.09, 718, 562513, 66.05
ESTER, EQ, 05-May-2026, 90.33, 90.00, 97.00, 89.50, 93.90, 93.97, 94.38, 220454, 208.06, 2727, 77848, 35.31
ETERNAL, EQ, 05-May-2026, 251.90, 251.00, 253.35, 245.75, 249.10, 248.47, 248.60, 28498223, 70847.48, 261435, 9743134, 34.19
ETHOSLTD, EQ, 05-May-2026, 2389.50, 2400.00, 2400.00, 2341.00, 2363.00, 2362.00, 2359.81, 15386, 363.08, 2921, 6866, 44.62
ETML, SM, 05-May-2026, 88.00, 86.00, 86.95, 85.25, 86.95, 86.95, 86.01, 22800, 19.61, 7, 21600, 94.74
EUREKAFORB, EQ, 05-May-2026, 506.50, 506.50, 509.80, 501.65, 507.60, 505.75, 504.26, 65878, 332.19, 4726, 40678, 61.75
EUROBOND, EQ, 05-May-2026, 168.87, 168.87, 174.79, 163.00, 172.96, 170.10, 168.57, 3243, 5.47, 119, 1512, 46.62
EUROPRATIK, EQ, 05-May-2026, 272.95, 274.90, 275.00, 265.35, 275.00, 272.80, 267.91, 170631, 457.14, 2380, 41815, 24.51
EUROTEXIND, EQ, 05-May-2026, 15.50, 15.51, 16.90, 14.35, 14.59, 15.33, 15.93, 10983, 1.75, 36, 6371, 58.01
EVEREADY, EQ, 05-May-2026, 322.80, 325.40, 328.95, 315.50, 318.95, 317.40, 321.85, 156906, 505.00, 3287, 54657, 34.83
EVERESTIND, EQ, 05-May-2026, 392.55, 390.00, 398.90, 387.55, 390.00, 390.10, 392.79, 8970, 35.23, 735, 4266, 47.56
EVIETF, EQ, 05-May-2026, 30.22, 30.37, 30.50, 29.98, 30.50, 30.34, 30.27, 208413, 63.09, 789, 143498, 68.85
EVINDIA, EQ, 05-May-2026, 30.21, 30.21, 30.38, 29.95, 30.35, 30.28, 30.22, 138873, 41.96, 1352, 92744, 66.78
EXCELINDUS, EQ, 05-May-2026, 960.80, 965.00, 965.00, 954.05, 957.50, 956.55, 957.93, 4010, 38.41, 284, 2780, 69.33
EXCELLENT, ST, 05-May-2026, 128.10, 127.50, 127.50, 127.50, 127.50, 127.50, 127.50, 1600, 2.04, 1, 1600, 100.00
EXCELSOFT, EQ, 05-May-2026, 91.14, 91.78, 91.85, 87.15, 88.10, 87.94, 89.28, 626485, 559.34, 5734, 283483, 45.25
EXICOM, EQ, 05-May-2026, 113.50, 113.41, 122.60, 112.64, 119.50, 119.68, 119.70, 889167, 1064.35, 8744, 335527, 37.73
EXIDEIND, EQ, 05-May-2026, 359.05, 361.50, 371.75, 358.55, 361.50, 361.15, 364.19, 5370751, 19559.51, 58032, 1786007, 33.25
EXIMROUTES, SM, 05-May-2026, 125.85, 132.00, 145.00, 132.00, 139.70, 138.05, 136.74, 89600, 122.52, 50, 72800, 81.25
EXPLEOSOL, EQ, 05-May-2026, 821.10, 825.25, 845.00, 815.10, 824.00, 820.30, 828.37, 7332, 60.74, 690, 4604, 62.79
EXXARO, EQ, 05-May-2026, 6.85, 6.83, 6.95, 6.80, 6.93, 6.91, 6.89, 82257, 5.67, 345, 65331, 79.42
FABTECH, EQ, 05-May-2026, 165.84, 165.70, 168.99, 163.01, 164.00, 163.81, 164.65, 267772, 440.88, 2625, 118108, 44.11
FACT, EQ, 05-May-2026, 905.75, 900.00, 917.95, 898.00, 903.80, 903.70, 904.98, 119885, 1084.94, 7581, 34443, 28.73
FAIRCHEMOR, EQ, 05-May-2026, 593.25, 593.25, 599.15, 589.10, 590.40, 591.60, 593.98, 3606, 21.42, 583, 2481, 68.80
FALCONTECH, SM, 05-May-2026, 13.80, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00, 16800, 2.35, 9, 16800, 100.00
FAZE3Q, BE, 05-May-2026, 455.15, 476.90, 476.90, 446.60, 448.95, 449.60, 457.28, 11647, 53.26, 169, -, -
FCL, EQ, 05-May-2026, 23.03, 22.99, 23.42, 22.65, 23.20, 23.23, 23.15, 3362387, 778.25, 5509, 1603747, 47.70
FCSSOFT, BE, 05-May-2026, 1.67, 1.69, 1.69, 1.65, 1.67, 1.66, 1.66, 604688, 10.04, 787, -, -
FDC, EQ, 05-May-2026, 371.85, 371.85, 379.50, 366.50, 367.05, 368.30, 369.31, 25058, 92.54, 1675, 14678, 58.58
FEDDERSHOL, EQ, 05-May-2026, 33.55, 33.79, 34.38, 33.56, 34.29, 34.05, 33.97, 169630, 57.63, 500, 26795, 15.80
FEDERALBNK, EQ, 05-May-2026, 289.15, 289.35, 295.00, 286.60, 291.50, 292.60, 291.79, 5869785, 17127.71, 73634, 2655883, 45.25
FEDFINA, EQ, 05-May-2026, 146.26, 143.60, 148.90, 143.60, 148.20, 147.96, 146.51, 1082183, 1585.48, 22054, 692591, 64.00
FEL, BZ, 05-May-2026, 0.47, 0.48, 0.48, 0.47, 0.47, 0.47, 0.48, 485702, 2.33, 119, -, -
FELDVR, BZ, 05-May-2026, 3.00, 3.03, 3.14, 2.85, 2.86, 2.86, 2.88, 7071, 0.20, 23, -, -
FELIX, SM, 05-May-2026, 216.00, 213.50, 217.50, 209.30, 215.05, 215.05, 214.16, 32000, 68.53, 55, 20500, 64.06
FERMENTA, EQ, 05-May-2026, 297.65, 311.00, 311.00, 294.70, 296.00, 297.25, 297.59, 12671, 37.71, 410, 10254, 80.92
FIBERWEB, BE, 05-May-2026, 37.75, 38.34, 38.34, 36.16, 37.20, 37.20, 37.03, 8807, 3.26, 62, -, -
FIDEL, SM, 05-May-2026, 188.15, 188.50, 196.00, 184.50, 190.00, 190.50, 191.65, 27000, 51.74, 26, 17000, 62.96
FIEMIND, EQ, 05-May-2026, 2270.30, 2270.30, 2270.30, 2225.00, 2242.00, 2244.10, 2239.28, 37563, 841.14, 6576, 17393, 46.30
FILATEX, EQ, 05-May-2026, 44.48, 44.55, 45.55, 44.21, 45.34, 45.26, 44.91, 557519, 250.38, 3004, 243423, 43.66
FILATFASH, BE, 05-May-2026, 0.25, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 8308854, 19.94, 2148, -, -
FINBUD, SM, 05-May-2026, 131.95, 135.50, 138.50, 126.00, 127.00, 127.65, 131.83, 48000, 63.28, 47, 35000, 72.92
FINCABLES, EQ, 05-May-2026, 1016.30, 1022.00, 1098.90, 1005.15, 1065.20, 1054.95, 1063.96, 2315004, 24630.79, 99375, 577988, 24.97
FINEORG, EQ, 05-May-2026, 4597.70, 4541.20, 4630.00, 4541.20, 4575.00, 4575.10, 4581.66, 7275, 333.32, 2079, 3619, 49.75
FINIETF, EQ, 05-May-2026, 31.77, 32.00, 32.10, 31.26, 32.01, 32.02, 31.84, 200393, 63.81, 1086, 123357, 61.56
FINKURVE, EQ, 05-May-2026, 72.72, 72.99, 73.06, 70.11, 70.99, 70.99, 72.01, 20633, 14.86, 430, 15791, 76.53
FINOPB, EQ, 05-May-2026, 127.04, 128.00, 131.43, 126.11, 130.00, 130.37, 129.72, 259144, 336.16, 4436, 104116, 40.18
FINPIPE, EQ, 05-May-2026, 173.63, 173.65, 175.95, 172.15, 174.75, 174.77, 174.23, 361691, 630.18, 8241, 152938, 42.28
FIRSTCRY, EQ, 05-May-2026, 236.89, 237.00, 238.25, 231.18, 232.50, 233.73, 233.69, 907858, 2121.61, 15118, 297038, 32.72
FISCHER, EQ, 05-May-2026, 37.88, 37.15, 39.77, 37.15, 38.85, 38.74, 38.91, 1591724, 619.28, 2407, 611865, 38.44
FIVESTAR, EQ, 05-May-2026, 481.60, 481.60, 485.50, 475.55, 485.00, 481.70, 480.00, 1189599, 5710.04, 14532, 982771, 82.61
FLAIR, EQ, 05-May-2026, 321.60, 320.00, 334.70, 320.00, 329.50, 327.35, 328.30, 130852, 429.59, 3275, 66465, 50.79
FLEXIADD, EQ, 05-May-2026, 9.72, 9.91, 9.91, 9.70, 9.75, 9.78, 9.75, 116343, 11.35, 232, 78641, 67.59
FLEXITUFF, EQ, 05-May-2026, 7.12, 7.65, 7.65, 6.80, 7.20, 7.22, 7.17, 21506, 1.54, 117, 5374, 24.99
FLFL, BZ, 05-May-2026, 1.58, 1.51, 1.65, 1.51, 1.64, 1.63, 1.60, 44000, 0.70, 99, -, -
FLUOROCHEM, EQ, 05-May-2026, 3750.80, 3750.00, 3800.00, 3713.00, 3746.00, 3745.20, 3751.68, 174603, 6550.54, 16305, 92316, 52.87
FLYSBS, SM, 05-May-2026, 445.00, 444.80, 465.00, 440.60, 447.05, 447.35, 452.59, 59000, 267.03, 204, 38800, 65.76
FMCGIETF, EQ, 05-May-2026, 54.75, 55.35, 55.35, 54.56, 55.19, 55.15, 54.88, 1126189, 618.00, 6351, 638539, 56.70
FMGOETZE, EQ, 05-May-2026, 484.00, 484.40, 484.40, 471.55, 477.45, 474.80, 476.13, 23398, 111.41, 1177, 12323, 52.67
FMNL, EQ, 05-May-2026, 9.75, 10.45, 10.45, 9.56, 9.80, 9.89, 10.02, 70622, 7.08, 336, 35829, 50.73
FOCE, SM, 05-May-2026, 557.50, 557.75, 559.00, 557.45, 558.50, 558.50, 558.06, 2160, 12.05, 8, 0, 0.00
FOCUS, EQ, 05-May-2026, 79.74, 80.79, 83.00, 80.00, 83.00, 82.67, 81.78, 101065, 82.65, 2272, 52673, 52.12
FONEBOX, SM, 05-May-2026, 66.50, 64.50, 64.50, 64.50, 64.50, 64.50, 64.50, 1000, 0.65, 1, 1000, 100.00
FOODSIN, EQ, 05-May-2026, 63.94, 63.93, 64.50, 62.00, 62.61, 63.36, 63.13, 62420, 39.41, 1312, 30689, 49.17
FORCAS, SM, 05-May-2026, 101.30, 103.00, 103.00, 100.00, 100.00, 100.00, 101.33, 4800, 4.86, 3, 4800, 100.00
FORCEMOT, EQ, 05-May-2026, 19331.00, 19427.00, 19535.00, 18835.00, 19022.00, 18963.00, 19093.44, 131439, 25096.23, 36454, 39039, 29.70
FORGEAUTO, SM, 05-May-2026, 92.90, 88.30, 88.30, 88.30, 88.30, 88.30, 88.30, 3600, 3.18, 3, 1200, 33.33
FORTIS, EQ, 05-May-2026, 952.90, 954.00, 955.45, 933.30, 951.00, 949.55, 943.18, 932796, 8797.91, 36873, 454694, 48.75
FOSECOIND, EQ, 05-May-2026, 4705.00, 4686.10, 4780.00, 4680.60, 4769.00, 4764.60, 4725.65, 1729, 81.71, 370, 529, 30.60
FRACTAL, EQ, 05-May-2026, 992.25, 992.00, 1016.00, 970.65, 976.00, 976.55, 991.59, 1016780, 10082.25, 49112, 401695, 39.51
FRESHARA, ST, 05-May-2026, 209.90, 205.00, 213.80, 199.45, 213.80, 213.20, 202.39, 47400, 95.93, 46, 45600, 96.20
FROG, SM, 05-May-2026, 163.10, 167.95, 170.00, 162.00, 162.95, 164.15, 166.21, 10000, 16.62, 20, 8000, 80.00
FRONTSP, EQ, 05-May-2026, 1413.20, 1415.00, 1559.80, 1402.60, 1536.80, 1527.80, 1500.51, 24573, 368.72, 2637, 12124, 49.34
FSL, EQ, 05-May-2026, 215.53, 215.53, 219.89, 214.50, 219.45, 218.63, 217.19, 1310226, 2845.72, 27634, 524243, 40.01
FUSION, EQ, 05-May-2026, 188.30, 189.20, 203.89, 188.91, 200.50, 200.57, 198.89, 1141572, 2270.46, 13963, 512530, 44.90
FWSTC, SM, 05-May-2026, 180.00, 179.00, 179.00, 179.00, 179.00, 179.00, 179.00, 1200, 2.15, 2, 1200, 100.00
GABRIEL, EQ, 05-May-2026, 1028.70, 1025.00, 1108.50, 1019.90, 1079.10, 1081.80, 1087.13, 2320049, 25221.97, 100239, 619423, 26.70
GAEL, EQ, 05-May-2026, 154.96, 154.96, 160.00, 154.51, 158.30, 157.86, 158.13, 856336, 1354.14, 12707, 402303, 46.98
GAIL, EQ, 05-May-2026, 164.48, 164.80, 165.80, 162.50, 163.99, 163.70, 163.71, 14543449, 23808.90, 51739, 10452623, 71.87
GALAPREC, EQ, 05-May-2026, 783.85, 783.95, 825.00, 783.95, 816.20, 818.35, 814.58, 61701, 502.60, 3764, 30125, 48.82
GALAXYSURF, EQ, 05-May-2026, 1863.10, 1860.00, 1878.90, 1856.10, 1875.00, 1865.30, 1865.44, 4324, 80.66, 1105, 2231, 51.60
GALLANTT, EQ, 05-May-2026, 872.50, 866.45, 895.55, 866.45, 881.00, 877.15, 880.03, 557438, 4905.61, 24699, 160391, 28.77
GANDHAR, EQ, 05-May-2026, 138.68, 138.68, 139.80, 136.52, 137.80, 137.67, 137.71, 78988, 108.77, 1948, 38977, 49.35
GANDHITUBE, EQ, 05-May-2026, 870.30, 861.00, 873.95, 861.00, 864.00, 865.45, 866.68, 1967, 17.05, 300, 1062, 53.99
GANECOS, EQ, 05-May-2026, 1051.20, 1045.30, 1065.00, 1028.90, 1055.30, 1057.90, 1053.34, 134219, 1413.78, 8369, 55422, 41.29
GANESHBE, EQ, 05-May-2026, 101.77, 101.00, 102.58, 100.00, 101.50, 100.79, 101.16, 146320, 148.02, 1290, 93404, 63.84
GANESHCP, EQ, 05-May-2026, 204.41, 204.41, 205.00, 198.22, 202.61, 203.15, 202.04, 65688, 132.72, 2040, 34017, 51.79
GANESHHOU, EQ, 05-May-2026, 658.45, 668.35, 670.80, 646.00, 659.95, 656.45, 655.76, 127367, 835.22, 4533, 82331, 64.64
GANESHIN, ST, 05-May-2026, 87.05, 86.75, 87.40, 85.65, 85.65, 85.65, 86.30, 9600, 8.29, 11, 8000, 83.33
GANGABATH, ST, 05-May-2026, 23.65, 24.30, 24.75, 23.50, 24.45, 24.15, 24.31, 21000, 5.11, 7, 18000, 85.71
GANGAFORGE, EQ, 05-May-2026, 2.80, 2.91, 2.91, 2.72, 2.72, 2.73, 2.77, 409003, 11.31, 442, 296521, 72.50
GANGESSECU, EQ, 05-May-2026, 125.01, 125.60, 132.06, 124.01, 128.90, 127.71, 128.12, 3308, 4.24, 151, 2421, 73.19
GARFIBRES, EQ, 05-May-2026, 634.65, 637.85, 639.95, 623.00, 624.55, 624.45, 627.47, 32630, 204.74, 4403, 15325, 46.97
GARUDA, EQ, 05-May-2026, 174.89, 176.00, 199.60, 176.00, 198.50, 196.62, 193.24, 11771734, 22747.29, 100074, 1250490, 10.62
